feature,model_importance,permutation_importance,permutation_std
sched_moneyline_diff,0.0055512204,-0.0009646323127390444,0.0018515450126528066
sched_rest_days_pct_change_diff,0.0033326934,-0.0009788519959902154,0.0009471831235166655
epa_allowed_diff,0.01722697,-0.0010063689729723712,0.0023291437537758804
sched_consecutive_home_diff,0.00090459315,-0.001017755914586349,0.00036361271765935477
roster_pff_id_diff,0.009581967,-0.0010352340071986931,0.0006059483974636137
inj_practice_full_pct_change_diff,0.0024902886,-0.0010555407444309273,0.0020990218072053507
downs_3rdmd_diff,0.002403135,-0.0010734146571077963,0.0004303840019561024
passing_1st_diff,0.0022548342,-0.0010878217197007657,0.0009789182225110797
roster_years_exp_diff,0.003713771,-0.0011077470695061153,0.0005074430951837699
receiving_20+_diff,0.0026023742,-0.0011395412151625761,0.0013454669338119642
downs_3rdatt_diff,0.0023287656,-0.0011420325607505166,0.00195850453307906
sched_moneyline_pct_change_diff,0.0025041257,-0.0011452017355483512,0.0019244180253746902
scoring_rshtd_diff,0.002856526,-0.0011658894309367397,0.002744299833842047
sched_long_rest_flag_prev_diff,0.0047591035,-0.0011803326178109863,0.0004825974682182702
snaps_st_pct_pct_change_diff,0.0034386662,-0.001200107993966104,0.0009107851379424872
inj_practice_limited_diff,0.0022819124,-0.0012115584878372055,0.002268621548221307
roof_is_dome,0.0017853499,-0.0012340750626581131,0.0009526877851776972
inj_doubtful_rolling3_diff,0.0022355088,-0.0012480664420970512,0.0011525071260633049
roster_years_exp_rolling3_diff,0.009001494,-0.0012875112938887322,0.0005920469458428223
inj_practice_limited_delta_diff,0.0030119955,-0.0012876843363387237,0.0008331881344240566
sched_spread_close_prev_diff,0.0010511149,-0.0013042578382840286,0.0018829135616456947
roster_yahoo_id_rolling3_diff,0.0058626942,-0.0014201328328654617,0.0004899585561179173
sched_days_since_last_game_prev_diff,0.002385053,-0.0014296195698459968,0.000795740487645002
receiving_recfum_diff,0.002055417,-0.00149198908960535,0.0008922188970426552
rushing_rushfum_diff,0.0027137124,-0.0015605622804374386,0.0017324773818493124
rush_plays_proxy_diff,0.0024448393,-0.0015626465394461997,0.0009411325875863617
downs_4thatt_diff,0.0030097063,-0.001625409052718818,0.0008336288513389398
snaps_offense_pct_rolling3_diff,0.006215052,-0.0017160317401285542,0.0010177007870252094
snaps_st_snaps_pct_change_diff,0.0054904,-0.0019698151389238917,0.0014682577362366497
sched_spread_close_delta_diff,0.0011656391,-0.0019745708031989606,0.0010731200176789142
snaps_offense_snaps_diff,0.002530562,-0.0020509730576453444,0.0015682427780043004
sched_spread_close_diff,0.0008437233,-0.0020740722303354666,0.0022468278680569916
inj_out_prev_diff,0.0016953655,-0.0021586512202555587,0.001012994120025425
sched_rest_days_delta_diff,0.0009624535,-0.0022397779098504156,0.0005505047408662964
downs_rush1stpct_diff,0.0025091947,-0.0022590090164152253,0.0023889697119089085
sched_days_since_last_game_pct_change_diff,0.0031310625,-0.002278420092397515,0.002468315901095199
inj_practice_limited_rolling3_diff,0.003115544,-0.0024184761056382565,0.0011064565079952036
sched_total_line_delta_diff,0.005192629,-0.0025078538748769088,0.0009808597777612228
sched_moneyline_rolling3_diff,0.0041305963,-0.0026789104819736178,0.0033387425693858232
snaps_defense_pct_rolling3_diff,0.005331602,-0.00272245631485466,0.0008313276929420705
sched_total_line_prev_diff,0.0029870009,-0.002996671485127389,0.0018603974002108557
def_ypp_allowed_diff,0.0041545625,-0.003114615178713942,0.0033093740175308916
inj_listed_total_prev_diff,0.0023181222,-0.0032369984530733254,0.0012180874476844393
sched_spread_close_abs_rolling3_diff,0.0028533651,-0.0032803747324760433,0.0008580742725803365
receiving_yds_per_rec_diff,0.0033555392,-0.0037862424616535327,0.0031917656118235103
inj_out_rolling3_diff,0.00258634,-0.0042116809002418435,0.0025396216952206885
inj_practice_full_rolling3_diff,0.0024597142,-0.004389192273269749,0.0019339570792246722
passing_20+_diff,0.002283949,-0.0048440120027467785,0.0015049971515276094
receiving_lng_diff,0.0026128504,-0.005095098481630899,0.002269861246308444
yards_diff,0.016872605,-0.006348652108925479,0.0049464197099359335
passing_sck_diff,0.0029917464,-0.006369756009668048,0.0016820706235292954
